tokenId,category,special,animal,name,powerValue1,powerValue2,powerValue3,displayValue1,displayValue2,displayValue2,presale,oldId
2794,land,0,European Fire Bellied Toad,UNU#2794 European Fire Bellied Toad,Curiosity,Freedom,Self,Questionmark,Wings & Fins,Sunglasses,,2794
2795,air,0,Red Lory,UNU#2795 Red Lory,Confidence,Freedom,Grace & Beauty,Crown-Hat,Wings & Fins,-,,2795
2796,land,0,Fire Salamander,UNU#2796 Fire Salamander,Self,Creativity,Authenticity,Eye,Brush,Bag,,2796
2797,land,0,Four Toed Salamander,UNU#2797 Four Toed Salamander,Calm & Balance,Generosity,Grace & Beauty,Ying Yang,World,-,,2797
2798,land,0,Fowlers Toad,UNU#2798 Fowlers Toad,Love,Peace,Calm & Balance,Heart,Coin,Ying Yang,,2798
2799,land,0,Frosted Flatwoods Salamander,UNU#2799 Frosted Flatwoods Salamander,Curiosity,Health,Fun,Questionmark,Cross,Instrument - Note,,2799
2800,land,0,Granular Glass Frog,UNU#2800 Granular Glass Frog,Strength,Calm & Balance,Trust,Sword - Laser - Horn,Ying Yang,"Lock, Moon & Star",,2800
2801,land,0,Ghost Glass Frog,UNU#2801 Ghost Glass Frog,Health,Freedom,Confidence,Cross,Wings & Fins,Crown-Hat,,2801
2802,land,0,Gliding Tree Frog,UNU#2802 Gliding Tree Frog,Freedom,Creativity,Kindness,-,Brush,Rose,,2802
2803,land,0,Golden Poison Dart Frog,UNU#2803 Golden Poison Dart Frog,Fun,Freedom,Trust,Instrument - Notes,Wings & Fins,"Lock, Moon & Star",,2803
2804,land,0,Golden Toad,UNU#2804 Golden Toad,Confidence,Calm & Balance,Bravery,Crown-Hat,Ying Yang,Armour,,2804
2805,air,0,Guam Rail,UNU#2805 Guam Rail,Self,Calm & Balance,Confidence,Sunglasses,Ying Yang,Crown-Hat,,2805
2806,land,0,Gray Tree Frog,UNU#2806 Gray Tree Frog,Bravery,Authenticity,Strength,Armour,Laurel,Sword - Laser - Horn,,2806
2807,land,0,Great Crested Newt,UNU#2807 Great Crested Newt,Peace,Kindness,Freedom,Coin,Rose,Wings & Fins,,2807
2808,land,0,Green-and-black Poison Dart Frog,UNU#2808 Green-and-black Poison Dart Frog,Calm & Balance,Generosity,Grace & Beauty,Ying Yang,World,-,,2808
2809,land,0,Green Frog,UNU#2809 Green Frog,Curiosity,Fun,Health,Questionmark,Instrument - Note,Cross,,2809
2810,land,0,Green Salamander,UNU#2810 Green Salamander,Creativity,Grace & Beauty,Authenticity,Brush,Drop,Bag,,2810
2811,land,0,Gulf Coast Toad,UNU#2811 Gulf Coast Toad,Curiosity,Decency,Freedom,Questionmark,Lantern,-,,2811
2812,land,0,Golden Mantella,UNU#2812 Golden Mantella,Generosity,Grace & Beauty,Trust,World,Drop,"Lock, Moon & Star",,2812
2813,land,0,Greenhouse Frog,UNU#2813 Greenhouse Frog,Authenticity,Fun,Love,Bag,Instrument - Note,Heart,,2813
2814,land,0,Golden Coqui,UNU#2814 Golden Coqui,Freedom,Wisdom,Self,-,"Pyramid -Triangle, Book",Eye,,2814
2815,land,0,Green-and-golden Bell Frog,UNU#2815 Green-and-golden Bell Frog,Bravery,Wisdom,Authenticity,Armour,"Pyramid -Triangle, Book",Bag,,2815
2816,land,0,Great Basin Spadefoot,UNU#2816 Great Basin Spadefoot,Grace & Beauty,Decency,Calm & Balance,Drop,Lantern,Ying Yang,,2816
2817,land,0,Greater Siren,UNU#2817 Greater Siren,Generosity,Clarity,Grace & Beauty,World,Diamond - Lotus,-,,2817
2818,land,0,Grotto Salamander,UNU#2818 Grotto Salamander,Strength,Calm & Balance,Trust,Sword - Laser - Horn,Ying Yang,"Lock, Moon & Star",,2818
2819,land,0,Hong Kong Newt,UNU#2819 Hong Kong Newt,Curiosity,Freedom,Trust,Questionmark,-,"Lock, Moon & Star ",,2819
2820,land,0,Harlequin Frog,UNU#2820 Harlequin Frog,Self,Wisdom,Faith,Sunglasses,"Pyramid -Triangle, Book",Ribbon,,2820
2821,land,0,Hellbender Salamander,UNU#2821 Hellbender Salamander,Grace & Beauty,Kindness,Decency,Drop,Rose,Lantern,,2821
2822,land,0,Houston Toad,UNU#2822 Houston Toad,Fun,Curiosity,Authenticity,Instrument - Note,Questionmark,Bag,,2822
2823,land,0,Secretary Bird,UNU#2823 Secretary Bird,Curiosity,Grace & Beauty,Self,Questionmark,-,Sunglasses,,2823
2824,land,0,Italian Crested Newt,UNU#2824 Italian Crested Newt,Confidence,Faith,Grace & Beauty,Crown-Hat,Scarf,Drop,,2824
2825,land,0,Idaho Giant Salamander,UNU#2825 Idaho Giant Salamander,Self,Creativity,Authenticity,Eye,Brush,Bag,,2825
2826,land,0,Illinois Chorus Frog,UNU#2826 Illinois Chorus Frog,Calm & Balance,Generosity,Grace & Beauty,Ying Yang,World,-,,2826
2827,land,0,Japanese Giant Salamander,UNU#2827 Japanese Giant Salamander,Love,Peace,Calm & Balance,Heart,Coin,Ying Yang,,2827
2828,land,0,Jefferson Salamander,UNU#2828 Jefferson Salamander,Curiosity,Health,Trust,Questionmark,Cross,"Lock, Moon & Star",,2828
2829,land,0,Japanese Fire Belly Newt,UNU#2829 Japanese Fire Belly Newt,Strength,Calm & Balance,Trust,Sword - Laser - Horn,Ying Yang,"Lock, Moon & Star",,2829
2830,land,0,Kihansi Spray Toad,UNU#2830 Kihansi Spray Toad,Health,Freedom,Confidence,Cross,Wings & Fins,Crown-Hat,,2830
2831,land,0,Kokoe Poison Dart Frog,UNU#2831 Kokoe Poison Dart Frog,Freedom,Creativity,Kindness,-,Brush,Rose,,2831
2832,land,0,Leopard Tree Frog,UNU#2832 Leopard Tree Frog,Creativity,Freedom,Love,Brush,Wings & Fins,Heart,,2832
2833,land,0,Long Toed Salamander,UNU#2833 Long Toed Salamander,Confidence,Calm & Balance,Bravery,Crown-Hat,Ying Yang,Armour,,2833
2834,land,0,Lowland Leopard Frog,UNU#2834 Lowland Leopard Frog,Confidence,Calm & Balance,Bravery,Crown-Hat,Ying Yang,Armour,,2834
2835,land,0,Little Grass Frog,UNU#2835 Little Grass Frog,Bravery,Authenticity,Strength,Armour,Bag,Sword - Laser - Horn,,2835
2836,land,0,Lesser Siren,UNU#2836 Lesser Siren,Peace,Kindness,Freedom,Coin,Rose,Wings & Fins,,2836
2837,land,0,Long-tailed Salamander,UNU#2837 Long-tailed Salamander,Calm & Balance,Generosity,Grace & Beauty,Ying Yang,World,-,,2837
2838,land,0,Luristan Newt,UNU#2838 Luristan Newt,Curiosity,Fun,Health,Questionmark,Instrument - Note,Cross,,2838
2839,land,0,Malabar Flying Frog,UNU#2839 Malabar Flying Frog,Creativity,Bravery,Authenticity,Brush,Armour,Bag,,2839
2840,land,0,Mountain Chicken Frog,UNU#2840 Mountain Chicken Frog,Curiosity,Decency,Freedom,Questionmark,Lantern,-,,2840
2841,land,0,Marbled Newt,UNU#2841 Marbled Newt,Generosity,Bravery,Trust,World,Armour,"Lock, Moon & Star",,2841
2842,land,0,Marbled Salamander,UNU#2842 Marbled Salamander,Authenticity,Fun,Love,Bag,Instrument - Note,Heart,,2842
2843,land,0,Mountain Yellow Legged Frog,UNU#2843 Mountain Yellow Legged Frog,Freedom,Wisdom,Self,-,"Pyramid -Triangle, Book",Eye,,2843
2844,land,0,Mudpuppy,UNU#2844 Mudpuppy,Bravery,Wisdom,Authenticity,Armour,"Pyramid -Triangle, Book",Bag,,2844
2845,land,0,Mountain Dusky Salamander,UNU#2845 Mountain Dusky Salamander,Grace & Beauty,Decency,Calm & Balance,Drop,Lantern,Ying Yang,,2845
2846,land,0,Mississippi Gopher Frog,UNU#2846 Mississippi Gopher Frog,Generosity,Clarity,Grace & Beauty,World,Diamond - Lotus,-,,2846
2847,land,0,Mink Frog,UNU#2847 Mink Frog,Strength,Calm & Balance,Trust,Sword - Laser - Horn,Ying Yang,"Lock, Moon & Star",,2847
2848,land,0,Mountain Chorus Frog,UNU#2848 Mountain Chorus Frog,Curiosity,Freedom,Trust,Questionmark,-,Bag,,2848
2849,land,0,Mallorcan Midwife Toad,UNU#2849 Mallorcan Midwife Toad,Self,Wisdom,Faith,Sunglasses,"Pyramid -Triangle, Book",Ribbon,,2849
2850,land,0,Mozambique Rain Frog,UNU#2850 Mozambique Rain Frog,Grace & Beauty,Kindness,Decency,Drop,Rose,Lantern,,2850
2851,land,0,Mud Salamander,UNU#2851 Mud Salamander,Fun,Curiosity,Authenticity,Instrument - Note,Questionmark,Bag,,2851
2852,land,0,Nicaragua Giant Glass Frog,UNU#2852 Nicaragua Giant Glass Frog,Curiosity,Freedom,Self,Questionmark,Wings & Fins,Sunglasses,,2852
2853,land,0,Northern Cricket Frog,UNU#2853 Northern Cricket Frog,Confidence,Faith,Calm & Balance,Crown-Hat,Scarf,Ying Yang,,2853
2854,land,0,Natterjack Toad,UNU#2854 Natterjack Toad,Self,Creativity,Authenticity,Eye,Brush,Bag,,2854
2855,land,0,Northern Dusky Salamander,UNU#2855 Northern Dusky Salamander,Calm & Balance,Generosity,Grace & Beauty,Ying Yang,World,-,,2855
2856,land,0,Northern Green Frog,UNU#2856 Northern Green Frog,Love,Peace,Calm & Balance,Heart,Coin,Ying Yang,,2856
2857,land,0,Northern Leopard Frog,UNU#2857 Northern Leopard Frog,Curiosity,Health,Fun,Questionmark,Cross,Instrument - Note,,2857
2858,land,0,Northern Two-lined Salamander,UNU#2858 Northern Two-lined Salamander,Strength,Calm & Balance,Trust,Sword - Laser - Horn,Ying Yang,"Lock, Moon & Star",,2858
2859,land,0,Northwestern Salamander,UNU#2859 Northwestern Salamander,Health,Freedom,Confidence,Cross,Wings & Fins,Crown-Hat,,2859
2860,land,0,Northern Slimy Salamander,UNU#2860 Northern Slimy Salamander,Freedom,Creativity,Kindness,-,Brush,Rose,,2860
2861,land,0,Northern Zigzag Salamander,UNU#2861 Northern Zigzag Salamander,Fun,Freedom,Love,Instrument,Wings & Fins,Heart,,2861
2862,land,0,Northern Red-legged Frog,UNU#2862 Northern Red-legged Frog,Confidence,Calm & Balance,Bravery,Crown-Hat,Ying Yang,Armour,,2862
2863,land,0,Northern Dwarf Siren,UNU#2863 Northern Dwarf Siren,Confidence,Calm & Balance,Bravery,Crown-Hat,Ying Yang,Armour,,2863
2864,land,0,Orange Thighed Tree Frog,UNU#2864 Orange Thighed Tree Frog,Bravery,Authenticity,Strength,Armour,Bag,Sword - Laser - Horn,,2864
2865,water,0,Olm,UNU#2865 Olm,Peace,Kindness,Freedom,Coin,Rose,Wings & Fins,,2865
2866,land,0,Ornate Chorus Frog,UNU#2866 Ornate Chorus Frog,Calm & Balance,Generosity,Grace & Beauty,Ying Yang,World,-,,2866
2867,land,0,Oriental Fire-bellied Toad,UNU#2867 Oriental Fire-bellied Toad,Curiosity,Fun,Health,Questionmark,Instrument - Note,Cross,,2867
2868,land,0,Pacific Tree Frog,UNU#2868 Pacific Tree Frog,Creativity,Bravery,Authenticity,Brush,Armour,Bag,,2868
2869,land,0,Paddle Tail Newt,UNU#2869 Paddle Tail Newt,Curiosity,Decency,Freedom,Questionmark,Lantern,-,,2869
2870,land,0,Panamanian Golden Frog,UNU#2870 Panamanian Golden Frog,Generosity,Bravery,Trust,World,Armour,"Lock, Moon & Star",,2870
2871,air,0,Satin Bowerbird,UNU#2871 Satin Bowerbird,Authenticity,Fun,Love,Bag,Instrument - Note,Heart,,2871
2872,land,0,Pine Barrens Tree Frog,UNU#2872 Pine Barrens Tree Frog,Freedom,Wisdom,Self,-,"Pyramid -Triangle, Book",Eye,,2872
2873,land,0,Plains Leopard Frog,UNU#2873 Plains Leopard Frog,Bravery,Wisdom,Authenticity,Armour,"Pyramid -Triangle, Book",Bag,,2873
2874,land,0,Purple Frog,UNU#2874 Purple Frog,Grace & Beauty,Decency,Calm & Balance,Drop,Lantern,Ying Yang,,2874
2875,land,0,Plains Spadefoot Toad,UNU#2875 Plains Spadefoot Toad,Generosity,Clarity,Grace & Beauty,World,Diamond - Lotus,-,,2875
2876,land,0,Pickerel Frog,UNU#2876 Pickerel Frog,Strength,Calm & Balance,Trust,Sword - Laser - Horn,Ying Yang,"Lock, Moon & Star",,2876
2877,land,0,Phantasmal Poison Frog,UNU#2877 Phantasmal Poison Frog,Curiosity,Freedom,Trust,Questionmark,-,Bag,,2877
2878,land,0,Palmate Newt,UNU#2878 Palmate Newt,Self,Wisdom,Faith,Sunglasses,"Pyramid -Triangle, Book",Ribbon,,2878
2879,land,0,Plateau Tiger Salamander,UNU#2879 Plateau Tiger Salamander,Grace & Beauty,Kindness,Decency,Drop,Rose,Lantern,,2879
2880,land,0,Pygmy Salamander,UNU#2880 Pygmy Salamander,Fun,Curiosity,Authenticity,Instrument - Note,Questionmark,Bag,,2880
2881,land,0,Rabb's Fringe Limbed Tree Frog,UNU#2881 Rabb's Fringe Limbed Tree Frog,Curiosity,Freedom,Self,Questionmark,Wings & Fins,Sunglasses,,2881
2882,land,0,Reticulated Glass Frog,UNU#2882 Reticulated Glass Frog,Confidence,Faith,Grace & Beauty,Crown-Hat,Scarf,Drop,,2882
2883,land,0,Red Backed Salamander,UNU#2883 Red Backed Salamander,Self,Creativity,Authenticity,Eye,Brush,Bag,,2883
2884,land,0,Red Bellied Newt,UNU#2884 Red Bellied Newt,Calm & Balance,Generosity,Grace & Beauty,Ying Yang,World,-,,2884
2885,land,0,Red Eyed Tree Frog,UNU#2885 Red Eyed Tree Frog,Beauty,Peace,Calm & Balance,Drop,Coin,Ying Yang,,2885
2886,land,0,Red Salamander,UNU#2886 Red Salamander,Curiosity,Health,Fun,Questionmark,Cross,Instrument - Note,,2886
2887,land,0,Red Spotted Newt,UNU#2887 Red Spotted Newt,Strength,Calm & Balance,Trust,Sword - Laser - Horn,Ying Yang,"Lock, Moon & Star",,2887
2888,land,0,Red Spotted Toad,UNU#2888 Red Spotted Toad,Health,Freedom,Confidence,Cross,Wings & Fins,Crown-Hat,,2888
2889,land,0,Relict Leopard Frog,UNU#2889 Relict Leopard Frog,Freedom,Creativity,Kindness,-,Brush,Rose,,2889
2890,land,0,Rough Skinned Newt,UNU#2890 Rough Skinned Newt,Fun,Freedom,Love,Instrument - Note,Wings & Fins,Heart,,2890
2891,land,0,Rio Grande Chirping Frog,UNU#2891 Rio Grande Chirping Frog,Confidence,Calm & Balance,Bravery,Crown-Hat,Ying Yang,Armour,,2891
2892,land,0,Rococo Toad,UNU#2892 Rococo Toad,Confidence,Calm & Balance,Bravery,Crown-Hat,Ying Yang,Armour,,2892
2893,land,0,Ringed Salamander,UNU#2893 Ringed Salamander,Bravery,Authenticity,Strength,Armour,Bag,Sword - Laser - Horn,,2893
2894,land,0,Rock Hyrax,UNU#2894 Rock Hyrax,Peace,Kindness,Freedom,Coin,Rose,Wings & Fins,,2894
2895,land,0,Smallmouth Salamander,UNU#2895 Smallmouth Salamander,Calm & Balance,Generosity,Grace & Beauty,Ying Yang,World,-,,2895
2896,land,0,Southern Leopard Frog,UNU#2896 Southern Leopard Frog,Curiosity,Fun,Health,Questionmark,Instrument - Note,Cross,,2896
2897,land,0,Southern Toad,UNU#2897 Southern Toad,Creativity,Bravery,Authenticity,Brush,Armour,Bag,,2897
2898,land,0,Southern Two-lined Salamander,UNU#2898 Southern Two-lined Salamander,Curiosity,Decency,Freedom,Questionmark,Lantern,-,,2898
2899,land,0,Spanish Ribbed Newt,UNU#2899 Spanish Ribbed Newt,Generosity,Bravery,Trust,World,Armour,"Lock, Moon & Star",,2899
2900,land,0,Spotted Salamander,UNU#2900 Spotted Salamander,Authenticity,Fun,Love,Bag,Instrument - Note,Heart,,2900
2901,land,0,Spring Salamander,UNU#2901 Spring Salamander,Freedom,Wisdom,Self,-,"Pyramid -Triangle, Book",Eye,,2901
2902,land,0,Squirrel Tree Frog,UNU#2902 Squirrel Tree Frog,Bravery,Wisdom,Authenticity,Armour,"Pyramid -Triangle, Book",Bag,,2902
2903,land,0,Strawberry Poison Dart Frog,UNU#2903 Strawberry Poison Dart Frog,Grace & Beauty,Decency,Calm & Balance,Drop,Lantern,Ying Yang,,2903
2904,land,0,Surinam Toad,UNU#2904 Surinam Toad,Generosity,Clarity,Grace & Beauty,World,Diamond - Lotus,-,,2904
2905,land,0,Southern Dusky Salamander,UNU#2905 Southern Dusky Salamander,Strength,Calm & Balance,Trust,Sword - Laser - Horn,Ying Yang,"Lock, Moon & Star",,2905
2906,land,0,Streamside Salamander,UNU#2906 Streamside Salamander,Curiosity,Freedom,Trust,Questionmark,-,Bag,,2906
2907,land,0,Spring Peeper,UNU#2907 Spring Peeper,Self,Wisdom,Faith,Sunglasses,"Pyramid -Triangle, Book",Ribbon,,2907
2908,land,0,Solomon Island Leaf Frog,UNU#2908 Solomon Island Leaf Frog,Grace & Beauty,Kindness,Decency,Drop,Rose,Lantern,,2908
2909,land,0,Southern Chorus Frog,UNU#2909 Southern Chorus Frog,Fun,Curiosity,Authenticity,Instrument - Note,Questionmark,Bag,,2909
2910,land,0,Southern Dwarf Siren,UNU#2910 Southern Dwarf Siren,Curiosity,Freedom,Self,Questionmark,Wings & Fins,Sunglasses,,2910
2911,land,0,Shenandoah Salamander,UNU#2911 Shenandoah Salamander,Confidence,Faith,Grace & Beauty,Crown-Hat,Scarf,Drop,,2911
2912,land,0,Striped Newt,UNU#2912 Striped Newt,Self,Creativity,Authenticity,Eye,Brush,Bag,,2912
2913,land,0,Siberian Salamander,UNU#2913 Siberian Salamander,Calm & Balance,Generosity,Grace & Beauty,Ying Yang,World,-,,2913
2914,land,0,Three Striped Poison Dart Frog,UNU#2914 Three Striped Poison Dart Frog,Love,Peace,Calm & Balance,Heart,Coin,Ying Yang,,2914
2915,land,0,Texas Blind Salamander,UNU#2915 Texas Blind Salamander,Curiosity,Health,Fun,Questionmark,Cross,Instrument - Note,,2915
2916,land,0,Texas Toad,UNU#2916 Texas Toad,Strength,Calm & Balance,Trust,Sword - Laser - Horn,Ying Yang,"Lock, Moon & Star",,2916
2917,land,0,Tiger Salamander,UNU#2917 Tiger Salamander,Health,Freedom,Confidence,Cross,Wings & Fins,Crown-Hat,,2917
2918,land,0,Titicaca Water Frog,UNU#2918 Titicaca Water Frog,Freedom,Creativity,Kindness,-,Brush,Rose,,2918
2919,land,0,Turtle Frog,UNU#2919 Turtle Frog,Fun,Freedom,Love,Instrument,Wings & Fins,Heart,,2919
2920,land,0,Upland Chorus Frog,UNU#2920 Upland Chorus Frog,Confidence,Calm & Balance,Bravery,Crown-Hat,Ying Yang,Armour,,2920
2921,land,0,Vampire Frog,UNU#2921 Vampire Frog,Confidence,Calm & Balance,Bravery,Crown-Hat,Ying Yang,Armour,,2921
2922,land,0,Vietnamese Mossy Frog,UNU#2922 Vietnamese Mossy Frog,Bravery,Authenticity,Strength,Armour,Bag,Sword - Laser - Horn,,2922
2923,land,0,Wallace's Flying Frog,UNU#2923 Wallace's Flying Frog,Peace,Kindness,Freedom,Coin,Rose,Wings & Fins,,2923
2924,land,0,Western Clawed Frog,UNU#2924 Western Clawed Frog,Calm & Balance,Generosity,Grace & Beauty,Ying Yang,World,-,,2924
2925,land,0,Wyoming Toad,UNU#2925 Wyoming Toad,Curiosity,Fun,Health,Questionmark,Instrument - Note,Cross,,2925
2926,air,0,African Pygmy Falcon,UNU#2926 African Pygmy Falcon,Strength,Bravery,Wisdom,Sword - Laser - Horn,Armour,"Pyramid -Triangle, Book",,2926
2927,land,0,White Lipped Tree Frog,UNU#2927 White Lipped Tree Frog,Curiosity,Decency,Freedom,Questionmark,Lantern,-,,2927
2928,land,0,Whites Tree Frog,UNU#2928 Whites Tree Frog,Generosity,Bravery,Trust,World,Armour,"Lock, Moon & Star",,2928
2929,land,0,Wood Frog,UNU#2929 Wood Frog,Authenticity,Fun,Love,Bag,Instrument - Note,Heart,,2929
2930,land,0,Woodhouse Toad,UNU#2930 Woodhouse Toad,Freedom,Wisdom,Self,-,"Pyramid -Triangle, Book",Eye,,2930
2931,land,0,Western Spadefoot Toad,UNU#2931 Western Spadefoot Toad,Bravery,Wisdom,Authenticity,Armour,"Pyramid -Triangle, Book",Bag,,2931
2932,land,0,Western Leopard Toad,UNU#2932 Western Leopard Toad,Grace & Beauty,Decency,Calm & Balance,Drop,Lantern,Ying Yang,,2932
2933,land,0,Western Chorus Frog,UNU#2933 Western Chorus Frog,Generosity,Clarity,Grace & Beauty,World,Diamond - Lotus,-,,2933
2934,land,0,Waxy Monkey Tree Frog,UNU#2934 Waxy Monkey Tree Frog,Strength,Calm & Balance,Trust,Sword - Laser - Horn,Ying Yang,"Lock, Moon & Star",,2934
2935,land,0,Water Holding Frog,UNU#2935 Water Holding Frog,Curiosity,Freedom,Trust,Questionmark,-,Bag,,2935
2936,land,0,Waterfall Frog,UNU#2936 Waterfall Frog,Self,Wisdom,Faith,Sunglasses,"Pyramid -Triangle, Book",Ribbon,,2936
2937,land,0,White-spotted Slimy Salamander,UNU#2937 White-spotted Slimy Salamander,Grace & Beauty,Kindness,Decency,Drop,Rose,Lantern,,2937
2938,land,0,White-spotted Salamander,UNU#2938 White-spotted Salamander,Fun,Curiosity,Authenticity,Instrument - Note,Questionmark,Bag,,2938
2939,land,0,Western Slimy Salamander,UNU#2939 Western Slimy Salamander,Curiosity,Freedom,Self,Questionmark,Wings & Fins,Sunglasses,,2939
2940,land,0,Yellow Banded Poison Dart Frog,UNU#2940 Yellow Banded Poison Dart Frog,Confidence,Faith,Grace & Beauty,Crown-Hat,Scarf,Drop,,2940
2941,land,0,Yosemite Toad,UNU#2941 Yosemite Toad,Self,Creativity,Authenticity,Eye,Brush,Bag,,2941
2942,land,0,Yellow Bellied Toad,UNU#2942 Yellow Bellied Toad,Calm & Balance,Generosity,Grace & Beauty,Ying Yang,World,-,,2942
2943,land,0,Yellow Spotted Tree Frog,UNU#2943 Yellow Spotted Tree Frog,Love,Peace,Calm & Balance,Heart,Coin,Ying Yang,,2943
2944,air,1,Alderflies,UNU#2944 Alderflies,Strength,Calm & Balance,Trust,Sword - Laser - Horn,Ying Yang,"Lock, Moon & Star",,2944
2945,land,0,Antlions,UNU#2945 Antlions,Confidence,Calm & Balance,Bravery,Crown-Hat,Ying Yang,Armour,,2945
2946,land,0,Aphids,UNU#2946 Aphids,Confidence,Calm & Balance,Bravery,Crown-Hat,Ying Yang,Armour,,2946
2947,land,0,Archeognatha (Bristletails),UNU#2947 Archeognatha (Bristletails),Bravery,Authenticity,Strength,Armour,Bag,Sword - Laser - Horn,,2947
2948,land,0,Barklice,UNU#2948 Barklice,Peace,Kindness,Freedom,Coin,Rose,Wings & Fins,,2948
2949,land,1,Caecilian,UNU#2949 Caecilian,Calm & Balance,Generosity,Grace & Beauty,Ying Yang,World,-,,2949
2950,land,0,Beetles,UNU#2950 Beetles,Curiosity,Fun,Health,Questionmark,Instrument - Note,Cross,,2950
2951,land,0,Bird Lice,UNU#2951 Bird Lice,Creativity,Bravery,Authenticity,Brush,Armour,Bag,,2951
2952,air,0,Andean Condor,UNU#2952 Andean Condor,Curiosity,Decency,Freedom,Questionmark,Lantern,-,,2952
2953,land,1,Blattodea (Cockroaches),UNU#2953 Blattodea (Cockroaches),Self,Bravery,Strength,Eye,Armour,Horn,,2953
2954,land,0,Booklice,UNU#2954 Booklice,Authenticity,Fun,Love,Bag,Instrument - Note,Heart,,2954
2955,land,0,Bristletails,UNU#2955 Bristletails,Freedom,Wisdom,Self,-,"Pyramid -Triangle, Book",Eye,,2955
2956,land,0,Mangabey,UNU#2956 Mangabey,Bravery,Wisdom,Authenticity,Armour,"Pyramid -Triangle, Book",Bag,,2956
2957,air,1,Caramote Prawn,UNU#2957 Caramote Prawn,Generosity,Decency,Calm & Balance,World,Lantern,Ying Yang,,2957
2958,air,0,Caddisflies,UNU#2958 Caddisflies,Generosity,Clarity,Grace & Beauty,World,Diamond - Lotus,-,,2958
2959,land,0,Bontebok,UNU#2959 Bontebok,Strength,Calm & Balance,Trust,Sword - Laser - Horn,Ying Yang,"Lock, Moon & Star",,2959
2960,air,0,Cicadas,UNU#2960 Cicadas,Curiosity,Freedom,Trust,Questionmark,-,Bag,,2960
2961,land,1,Finger Coral (Porites Porites),UNU#2961 Finger Coral (Porites Porites),Generosity,Wisdom,Calm & Balance,World,"Pyramid -Triangle, Book",Ying Yang,,2961
2962,land,0,Coleoptera (Beetles),UNU#2962 Coleoptera (Beetles),Grace & Beauty,Kindness,Decency,Drop,Rose,Lantern,,2962
2963,land,0,Collembola (Springtails),UNU#2963 Collembola (Springtails),Fun,Curiosity,Authenticity,Instrument - Note,Questionmark,Bag,,2963
2964,land,0,Sugar Glider,UNU#2964 Sugar Glider,Curiosity,Freedom,Self,Questionmark,Wings & Fins,Sunglasses,,2964
2965,land,0,Common Cricket,UNU#2965 Common Cricket,Confidence,Faith,Grace & Beauty,Crown-Hat,Scarf,Drop,,2965
2966,air,0,Damselflies,UNU#2966 Damselflies,Self,Creativity,Authenticity,Eye,Brush,Bag,,2966
2967,land,0,Dermaptera (Earwigs),UNU#2967 Dermaptera (Earwigs),Calm & Balance,Generosity,Grace & Beauty,Ying Yang,World,-,,2967
2968,land,0,Diplura,UNU#2968 Diplura,Love,Peace,Calm & Balance,Heart,Coin,Ying Yang,,2968
2969,air,0,Diptera (Flies),UNU#2969 Diptera (Flies),Curiosity,Health,Fun,Questionmark,Cross,Instrument - Note,,2969
2970,air,0,Dobsonflies,UNU#2970 Dobsonflies,Strength,Calm & Balance,Trust,Sword - Laser - Horn,Ying Yang,"Lock, Moon & Star",,2970
2971,air,1,River Cruisers (Dragonfly),UNU#2971 River Cruisers (Dragonfly),Health,Freedom,Confidence,Cross,Wings & Fins,Crown-Hat,,2971
2972,land,0,Earwigs,UNU#2972 Earwigs,Freedom,Creativity,Kindness,-,Brush,Rose,,2972
